StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,att_check_1,att_check_2,att_check_3_1,att_check_3_2,att_check_3_3,att_check_4,comp_check_1,comp_check_2,comp_check_3,lr_meaning_1,lr_preference_1,lr_word_gen_1,lf_meaning_1,lf_preference_1,lf_word_gen_1,ll_meaning_1,ll_preference_1,ll_word_gen_1,lm_meaning_1,lm_preference_1,lm_word_gen_1,lh_meaning_1,lh_preference_1,lh_word_gen_1,ercv_meaning_1,ercv_preference_1,ercv_word_gen_1,efcv_meaning_1,efcv_preference_1,efcv_word_gen_1,ercc_meaning_1,ercc_preference_1,ercc_word_gen_1,efcc_meaning_1,efcc_preference_1,efcc_word_gen_1,sfr_full_meaning_1,sfr_full_preference_1,sfr_full_word_gen_1,sfr_par_meaning_1,sfr_par_preference_1,sfr_par_word_gen_1,srf_full_meaning_1,srf_full_preference_1,srf_full_word_gen_1,srf_par_meaning_1,srf_par_preference_1,srf_par_word_gen_1,srfr_full_meaning_1,srfr_full_preference_1,srfr_full_word_gen_1,srfr_par_meaning_1,srfr_par_preference_1,srfr_par_word_gen_1,sfrf_full_meaning_1,sfrf_full_preference_1,sfrf_full_word_gen_1,sfrf_par_meaning_1,sfrf_par_preference_1,sfrf_par_word_gen_1,sfrfr_meaning_1,sfrfr_preference_1,sfrfr_word_gen_1,srfrf_meaning_1,srfrf_preference_1,srfrf_word_gen_1,log_rise_meaning_1,log_rise_preference_1,log_rise_word_gen_1,log_fall_meaning_1,log_fall_preference_1,log_fall_word_gen_1,pc_full_meaning_1,pc_full_preference_1,pc_full_word_gen_1,pc_par_meaning_1,pc_par_preference_1,pc_par_word_gen_1,nc_full_meaning_1,nc_full_preference_1,nc_full_word_gen_1,nc_par_meaning_1,nc_par_preference_1,nc_par_word_gen_1,lrsf_meaning_1,lrsf_preference_1,lrsf_word_gen_1,lrsfer_meaning_1,lrsfer_preference_1,lrsfer_word_gen_1,comp_check_4,comp_check_5,comp_check_6,gender,gender_4_TEXT,ethnicity,ethnicity_5_TEXT,age,education,education_9_TEXT,comments,FL_34_DO
2020-06-16 15:58:05,2020-06-16 16:10:59,0,68.9.19.123,100,774,1,2020-06-16 16:10:59,R_1ovWCuOeNCSyTIg,,,,,41.9073028564453125,-71.43509674072265625,anonymous,EN,1,2,2,,,,,5,1,2,60,15,uphill,25,0,depressing,0,0,sad,55,20,stable,100,100,great,50,0,slow,55,15,downhill,65,35,rewarding,59,40,decent,55,10,crazy,50,16,redeeming,50,0,circle,40,10,unfortunate,45,0,okay,50,15,wild,50,0,ride,40,10,turbulent,40,0,turbulent,41,0,turbulent,50,0,redeeming,40,0,sad,45,10,wild,35,10,sad,40,0,unfortunate,35,10,tough,20,0,sad,40,0,wild,2,4,3,2,,3,,27,5,,This survey is severely underpaid. Please consider paying fairly or bonusing those who have already contributed. Thank you,Exponential_Rise_Convex|Exponential_Fall_Convex|Linear_High|Linear_Low|Sinusoidal_Fall_Rise_Fall_Partial|Sinusoidal_Rise_Fall_Partial|Sinusoidal_Fall_Rise_Full|Positive_Change_Partial|Negative_Change_Partial|Positive_Change_Full|Linear_Rise|Linear_Rise_Sharp_Fall_Exponential_Rise|Linear_Middle|Exponential_Rise_Concave|Linear_Rise_Sharp_Fall|Sinusoidal_Fall_Rise_Fall_Rise|Logistic_Fall|Negative_Change_Full|Exponential_Fall_Concave|Sinusoidal_Fall_Rise_Partial|Sinusoidal_Rise_Fall_Full|Sinusoidal_Rise_Fall_Rise_Full|Sinusoidal_Fall_Rise_Fall_Full|Logistic_Rise|Linear_Fall|Sinusoidal_Rise_Fall_Rise_Partial|Sinusoidal_Rise_Fall_Rise_Fall
2020-06-16 15:47:56,2020-06-16 16:13:09,0,104.238.38.164,100,1512,1,2020-06-16 16:13:09,R_24GzKh23jtlH3MN,,,,,40.7144927978515625,-74.002899169921875,anonymous,EN,1,2,2,,,,,5,1,2,85,78,great,35,28,early,0,2,worst,13,11,balance,94,78,happy,32,1,"stressful ",11,10,early,86,70,awesome,31,9,early,30,6,lazy,35,15,late,24,8,middle,21,8,early,51,37,manageable,61,44,midlife,12,3,worried,36,24,balanced,36,29,scattered,45,17,"fluctuation ",69,57,good,18,14,early,63,37,sprinkle,30,17,early,3,0,slow,33,30,struggle,77,62,good,55,27,late,2,4,3,1,,2,,33,5,,,Exponential_Rise_Convex|Sinusoidal_Fall_Rise_Fall_Full|Sinusoidal_Fall_Rise_Full|Linear_Rise_Sharp_Fall|Sinusoidal_Fall_Rise_Fall_Rise|Negative_Change_Full|Positive_Change_Partial|Linear_Middle|Linear_High|Sinusoidal_Fall_Rise_Fall_Partial|Linear_Rise_Sharp_Fall_Exponential_Rise|Exponential_Fall_Convex|Positive_Change_Full|Sinusoidal_Rise_Fall_Partial|Logistic_Fall|Sinusoidal_Fall_Rise_Partial|Sinusoidal_Rise_Fall_Rise_Partial|Sinusoidal_Rise_Fall_Rise_Full|Linear_Fall|Negative_Change_Partial|Sinusoidal_Rise_Fall_Full|Exponential_Fall_Concave|Logistic_Rise|Linear_Rise|Linear_Low|Exponential_Rise_Concave|Sinusoidal_Rise_Fall_Rise_Fall
2020-06-16 15:45:45,2020-06-16 16:13:35,0,172.0.73.38,100,1670,1,2020-06-16 16:13:35,R_1i9xIF7WkHIZvRe,,,,,37.9268951416015625,-122.331298828125,anonymous,EN,1,2,2,,,,,5,1,2,70,100,victorious,73,0,terrible,60,0,horrible,46,51,decent,10,61,blissful,92,84,winning,79,4,atrocious,40,96,exquisite,86,0,traumatic,100,100,excellent,93,99,triumphant,73,9,lousy,70,10,dismal,91,72,challenging,79,59,rough,75,45,unbalanced,85,20,dreadful,91,61,bumpy,71,29,rocky,100,90,successful,80,0,foul,76,40,important,65,20,difficult,83,39,resistant,60,50,depressing,85,1,detestable,90,80,resilient,2,4,3,1,,2,,33,4,,Thanks for a fun and informative survey.,Linear_Rise_Sharp_Fall_Exponential_Rise|Negative_Change_Partial|Exponential_Fall_Concave|Sinusoidal_Fall_Rise_Full|Sinusoidal_Fall_Rise_Fall_Full|Positive_Change_Partial|Linear_Fall|Linear_Low|Linear_Middle|Positive_Change_Full|Exponential_Rise_Concave|Sinusoidal_Rise_Fall_Partial|Sinusoidal_Fall_Rise_Fall_Rise|Sinusoidal_Rise_Fall_Rise_Fall|Logistic_Fall|Sinusoidal_Fall_Rise_Partial|Sinusoidal_Rise_Fall_Rise_Full|Linear_High|Linear_Rise|Exponential_Fall_Convex|Sinusoidal_Rise_Fall_Full|Negative_Change_Full|Sinusoidal_Fall_Rise_Fall_Partial|Logistic_Rise|Exponential_Rise_Convex|Linear_Rise_Sharp_Fall|Sinusoidal_Rise_Fall_Rise_Partial
2020-06-16 16:00:59,2020-06-16 16:17:16,0,71.227.201.150,100,977,1,2020-06-16 16:17:17,R_3e5qNKx7kwmLLQs,,,,,47.8029937744140625,-122.3739013671875,anonymous,EN,1,1,2,15,40,50,1,5,1,1,75,72,smile,75,76,Smile,79,78,Black,81,70,Good,69,71,Well,73,63,Average,78,70,Normal,78,70,Sometime,66,66,Good,82,77,Average,48,69,not healthy,69,69,Normal health,71,68,Rare,72,74,Better,72,68,Middle,74,67,Happy person sometime,70,60,Standard,70,69,"Happy ",75,74,Normal,65,60,Difficult,75,66,Smile,68,79,Good,80,72,better,75,70,Normal,69,62,Complicate,81,77,Normal,80,61,Middle,2,4,3,1,,2,,30,6,,Good,Sinusoidal_Fall_Rise_Partial|Sinusoidal_Rise_Fall_Full|Sinusoidal_Fall_Rise_Fall_Full|Sinusoidal_Fall_Rise_Fall_Rise|Logistic_Rise|Positive_Change_Full|Linear_Rise|Sinusoidal_Rise_Fall_Rise_Fall|Linear_Low|Exponential_Rise_Concave|Sinusoidal_Rise_Fall_Partial|Exponential_Fall_Concave|Negative_Change_Partial|Negative_Change_Full|Linear_High|Exponential_Rise_Convex|Sinusoidal_Rise_Fall_Rise_Full|Sinusoidal_Fall_Rise_Fall_Partial|Sinusoidal_Rise_Fall_Rise_Partial|Linear_Rise_Sharp_Fall_Exponential_Rise|Linear_Rise_Sharp_Fall|Sinusoidal_Fall_Rise_Full|Positive_Change_Partial|Logistic_Fall|Exponential_Fall_Convex|Linear_Middle|Linear_Fall
2020-06-16 16:09:54,2020-06-16 16:21:27,0,69.12.94.94,100,693,1,2020-06-16 16:21:28,R_22tBee0oowecsIv,,,,,32.8137054443359375,-96.87039947509765625,anonymous,EN,1,2,2,,,,,5,1,2,88,76,Mountain,72,89,Normal,0,1,Waste,95,83,Good,87,96,Happiest,68,90,Frustrated,34,21,Not good.,86,97,Everest,45,77,Joyful,74,91,Normal,89,70,Pressurized,79,96,Normal,63,96,Stable,92,71,Cheerful,74,64,Not stable.,83,96,Non constant,52,73,complicated,45,64,Stressed,79,64,Moody,80,65,Gradual,44,77,Okay,80,68,Anger,90,79,Meaningless,79,94,Tip,53,87,Ordinary,54,83,Zig zag,85,78,Maze,2,4,3,1,,1,,29,5,,It was interesting,Sinusoidal_Fall_Rise_Fall_Rise|Sinusoidal_Rise_Fall_Rise_Full|Logistic_Rise|Exponential_Fall_Concave|Negative_Change_Full|Sinusoidal_Rise_Fall_Rise_Fall|Sinusoidal_Rise_Fall_Full|Sinusoidal_Fall_Rise_Partial|Positive_Change_Partial|Positive_Change_Full|Exponential_Rise_Convex|Linear_Rise|Linear_Rise_Sharp_Fall|Exponential_Rise_Concave|Sinusoidal_Fall_Rise_Full|Sinusoidal_Rise_Fall_Rise_Partial|Sinusoidal_Rise_Fall_Partial|Linear_High|Linear_Fall|Negative_Change_Partial|Logistic_Fall|Linear_Middle|Sinusoidal_Fall_Rise_Fall_Partial|Linear_Low|Exponential_Fall_Convex|Linear_Rise_Sharp_Fall_Exponential_Rise|Sinusoidal_Fall_Rise_Fall_Full
2020-06-16 16:08:37,2020-06-16 16:29:16,0,98.197.194.210,100,1238,1,2020-06-16 16:29:16,R_1GZTvNghuf2kx5H,,,,,29.8737945556640625,-95.5233001708984375,anonymous,EN,1,2,2,,,,,5,1,2,61,0,improvement,34,1,depressing,0,0,depressing,51,6,stable,100,100,joyful,63,4,"perseverance ",29,1,sad,91,50,improvement,62,18,calm,50,6,shocking,61,9,conflicting,40,1,typical,69,26,solid,73,8,"variable ",52,0,"variable ",30,1,"chaotic ",41,4,uneven,59,1,chaotic,32,9,conflict,79,20,"determined ",41,8,downfall,50,1,uneven,38,2,"unstable ",44,9,"critical ",62,22,steady,9,0,sad,30,7,"determined ",2,4,3,2,,1,,32,4,,,Sinusoidal_Rise_Fall_Rise_Partial|Sinusoidal_Fall_Rise_Partial|Linear_Rise_Sharp_Fall|Sinusoidal_Rise_Fall_Rise_Full|Sinusoidal_Rise_Fall_Partial|Sinusoidal_Rise_Fall_Rise_Fall|Linear_Low|Sinusoidal_Rise_Fall_Full|Linear_Rise_Sharp_Fall_Exponential_Rise|Negative_Change_Partial|Logistic_Fall|Linear_High|Exponential_Fall_Concave|Logistic_Rise|Positive_Change_Partial|Exponential_Rise_Convex|Sinusoidal_Fall_Rise_Fall_Partial|Positive_Change_Full|Sinusoidal_Fall_Rise_Full|Exponential_Rise_Concave|Sinusoidal_Fall_Rise_Fall_Rise|Linear_Rise|Linear_Fall|Negative_Change_Full|Exponential_Fall_Convex|Linear_Middle|Sinusoidal_Fall_Rise_Fall_Full
2020-06-16 16:04:45,2020-06-16 16:30:10,0,47.28.89.42,100,1524,1,2020-06-16 16:30:10,R_dgS9GW5arOuSxOx,,,,,34.139404296875,-118.26599884033203125,anonymous,EN,1,2,1,15,30,59,1,5,1,2,100,100,perfect,32,10,collision,0,0,tragic,61,51,average,100,100,lucky,20,0,late,15,0,disaster,100,100,happy,52,50,sad,40,11,chance,39,15,ok,40,40,half,40,0,unhappy,30,10,chaos,25,40,acceptable,40,40,EKG,50,0,chaotic,30,6,parabolic,48,30,chaotic,40,16,late,40,40,half,6,0,unhappy,12,2,sad,60,40,acceptable,60,56,creative,30,6,unacceptable,91,92,acceptable,2,4,3,1,,1,,59,5,,no,Linear_High|Exponential_Rise_Concave|Sinusoidal_Rise_Fall_Partial|Sinusoidal_Fall_Rise_Fall_Partial|Sinusoidal_Rise_Fall_Rise_Fall|Linear_Rise_Sharp_Fall_Exponential_Rise|Linear_Rise_Sharp_Fall|Positive_Change_Partial|Linear_Low|Logistic_Rise|Exponential_Rise_Convex|Sinusoidal_Rise_Fall_Rise_Full|Sinusoidal_Fall_Rise_Partial|Sinusoidal_Rise_Fall_Rise_Partial|Sinusoidal_Fall_Rise_Full|Linear_Fall|Negative_Change_Full|Sinusoidal_Fall_Rise_Fall_Rise|Linear_Rise|Exponential_Fall_Convex|Sinusoidal_Fall_Rise_Fall_Full|Positive_Change_Full|Logistic_Fall|Exponential_Fall_Concave|Linear_Middle|Negative_Change_Partial|Sinusoidal_Rise_Fall_Full
2020-06-16 16:20:23,2020-06-16 16:35:57,0,181.215.71.127,100,933,1,2020-06-16 16:35:57,R_3hawhchnSP9WQmy,,,,,40.81610107421875,-96.7035980224609375,anonymous,EN,1,2,2,,,,,5,1,4,38,9,"rocket ",31,8,"strange ",12,39,"comatose ",65,74,"richie rich ",39,11,"never out of trouble ",54,7,"no retirement ",54,40,"blessed old age ",33,12,fight till last breathe,32,13,"stress's own life ",28,11,"V for vain ",44,11,"sweet teens ",41,6,magic at 40,26,8,"surfer wave ",25,8,on stress express,30,12,"stress chaser ",32,11,"f1 stress ride ",28,7,"dog's life ",30,7,"Richter scale ",38,7,snaky,25,5,"detour ",59,22,"peaceful oldie ",38,11,"bad ",32,13,"60 touchdown ",21,8,build to endure stress,33,9,"stress magnet ",65,77,"life after 40 ",30,11,magic 40,1,4,3,1,,1,,32,5,,"no comments ",Exponential_Rise_Convex|Positive_Change_Full|Linear_Middle|Sinusoidal_Rise_Fall_Rise_Fall|Linear_Rise|Linear_Low|Logistic_Fall|Sinusoidal_Fall_Rise_Full|Sinusoidal_Fall_Rise_Fall_Partial|Logistic_Rise|Linear_Rise_Sharp_Fall_Exponential_Rise|Positive_Change_Partial|Exponential_Fall_Convex|Sinusoidal_Rise_Fall_Partial|Linear_Fall|Linear_High|Negative_Change_Partial|Negative_Change_Full|Exponential_Rise_Concave|Sinusoidal_Rise_Fall_Rise_Partial|Sinusoidal_Rise_Fall_Rise_Full|Sinusoidal_Fall_Rise_Fall_Full|Sinusoidal_Fall_Rise_Partial|Linear_Rise_Sharp_Fall|Sinusoidal_Rise_Fall_Full|Exponential_Fall_Concave|Sinusoidal_Fall_Rise_Fall_Rise
2020-06-16 16:32:10,2020-06-16 16:38:05,0,69.61.79.158,100,355,1,2020-06-16 16:38:06,R_1NDoLPlAS9XO5c9,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,1,1,1,4,49,46,1,3,2,2,47,71,John,79,61,John,59,38,John,28,65,John,31,61,NA,32,70,John,44,81,John,38,74,John,30,73,John,14,56,John,16,75,John,30,68,NA,64,53,John,25,52,John,22,66,John,74,35,NA,35,32,John,43,55,NA,25,68,John,31,70,John,30,60,John,69,45,John,29,67,John,29,58,John,22,65,John,47,53,John,46,39,John,2,3,3,1,,1,,25,5,,,Linear_Fall|Sinusoidal_Fall_Rise_Fall_Rise|Linear_Rise_Sharp_Fall_Exponential_Rise|Sinusoidal_Fall_Rise_Fall_Partial|Sinusoidal_Rise_Fall_Partial|Sinusoidal_Fall_Rise_Fall_Full|Positive_Change_Full|Linear_Low|Linear_Rise|Sinusoidal_Fall_Rise_Partial|Exponential_Rise_Convex|Sinusoidal_Rise_Fall_Rise_Partial|Exponential_Rise_Concave|Exponential_Fall_Concave|Negative_Change_Partial|Linear_High|Exponential_Fall_Convex|Sinusoidal_Rise_Fall_Full|Logistic_Rise|Linear_Middle|Sinusoidal_Rise_Fall_Rise_Fall|Linear_Rise_Sharp_Fall|Sinusoidal_Fall_Rise_Full|Positive_Change_Partial|Logistic_Fall|Sinusoidal_Rise_Fall_Rise_Full|Negative_Change_Full
2020-06-16 16:31:01,2020-06-16 16:59:58,0,73.17.237.240,100,1736,1,2020-06-16 16:59:58,R_2lcuQBF5Xa0rx3b,,,,,41.493896484375,-73.05169677734375,anonymous,EN,1,2,2,,,,,5,1,2,19,90,steady,5,0,quicksand,0,0,depression,10,85,placid,4,100,heaven,70,60,exponential,26,4,disappointment,80,90,ascent,30,7,dementia,60,25,realization,55,76,persistence,60,15,average,45,15,decline,75,55,rollercoaster,75,30,loss,45,30,rollercoaster,70,10,rollercoaster,65,35,rollercoaster,50,15,rollercoaster,71,45,enlightenment,37,0,burnout,65,25,jackpot,25,15,jackpot,45,15,jeopardy,45,55,summit,40,0,loss,90,40,epiphany,2,4,3,1,,1,,36,5,,"I wish a few words could have been used to describe the plots rather than be restricted to one, which made it much more difficult to summarize.",Sinusoidal_Rise_Fall_Full|Linear_Rise_Sharp_Fall_Exponential_Rise|Linear_Rise_Sharp_Fall|Linear_Fall|Exponential_Rise_Concave|Sinusoidal_Fall_Rise_Fall_Partial|Sinusoidal_Rise_Fall_Rise_Partial|Negative_Change_Partial|Exponential_Rise_Convex|Linear_Rise|Sinusoidal_Rise_Fall_Partial|Linear_Low|Sinusoidal_Rise_Fall_Rise_Full|Linear_Middle|Positive_Change_Partial|Exponential_Fall_Concave|Sinusoidal_Fall_Rise_Partial|Sinusoidal_Rise_Fall_Rise_Fall|Logistic_Rise|Linear_High|Exponential_Fall_Convex|Sinusoidal_Fall_Rise_Fall_Rise|Positive_Change_Full|Negative_Change_Full|Sinusoidal_Fall_Rise_Full|Logistic_Fall|Sinusoidal_Fall_Rise_Fall_Full
2020-06-16 16:26:36,2020-06-16 17:00:16,0,108.30.140.232,100,2019,1,2020-06-16 17:00:16,R_2EBrWy3PiIy4Kqy,,,,,40.60009765625,-73.74970245361328125,anonymous,EN,1,2,2,,,,,5,1,2,86,65,improves,0,0,downhill,3,0,bad,51,47,steady,80,100,awesome,36,34,improves,9,3,worsens,66,59,improves,53,23,downhill,9,9,fluctuates,70,33,comeback,58,39,curve,39,35,downhill,28,29,hills,11,13,fluctuates,38,36,changes,54,59,fluctuates,35,20,changes,46,48,fluctuates,8,9,improves,53,13,worsens,46,14,comeback,69,54,downhill,41,19,worsens,31,23,downhill,38,38,changes,25,7,fluctuates,4,2,2,1,,3,,35,5,,Thanks!,Positive_Change_Partial|Linear_Middle|Sinusoidal_Rise_Fall_Rise_Fall|Linear_High|Exponential_Fall_Concave|Linear_Rise_Sharp_Fall|Sinusoidal_Fall_Rise_Fall_Partial|Exponential_Rise_Concave|Sinusoidal_Rise_Fall_Full|Logistic_Fall|Negative_Change_Full|Sinusoidal_Fall_Rise_Fall_Rise|Sinusoidal_Fall_Rise_Fall_Full|Exponential_Fall_Convex|Positive_Change_Full|Negative_Change_Partial|Sinusoidal_Fall_Rise_Partial|Sinusoidal_Rise_Fall_Rise_Full|Linear_Rise|Sinusoidal_Rise_Fall_Partial|Linear_Low|Linear_Rise_Sharp_Fall_Exponential_Rise|Logistic_Rise|Linear_Fall|Sinusoidal_Fall_Rise_Full|Sinusoidal_Rise_Fall_Rise_Partial|Exponential_Rise_Convex
2020-06-16 16:47:48,2020-06-16 17:09:52,0,73.183.167.110,100,1324,1,2020-06-16 17:09:53,R_1OB0IrFgN1dYP8J,,,,,30.0408935546875,-95.5301971435546875,anonymous,EN,1,2,2,,,,,4,2,1,76,63,beautiful life,92,88,very interesting,84,96,good,69,93,smoothy,78,87,good,88,74,nice,77,81,good,85,89,good,86,73,good,66,77,good,83,92,intersting,56,79,thrilling,61,78,likely,75,70,interesting,98,79,Summarizing,66,55,dificult,100,68,good,69,90,nice,81,86,good,66,78,difficult,77,90,nice,65,92,sad,100,97,good,62,80,Summarizing,81,65,very good,75,81,Summarizing,48,80,interesting,4,2,1,1,,2,,32,5,,Very Inersting,Linear_Rise_Sharp_Fall|Negative_Change_Full|Positive_Change_Partial|Sinusoidal_Rise_Fall_Rise_Partial|Exponential_Fall_Concave|Exponential_Rise_Convex|Exponential_Rise_Concave|Positive_Change_Full|Sinusoidal_Fall_Rise_Full|Logistic_Fall|Negative_Change_Partial|Linear_Low|Sinusoidal_Fall_Rise_Partial|Linear_Fall|Sinusoidal_Fall_Rise_Fall_Partial|Sinusoidal_Fall_Rise_Fall_Rise|Sinusoidal_Rise_Fall_Partial|Sinusoidal_Rise_Fall_Rise_Fall|Linear_Rise_Sharp_Fall_Exponential_Rise|Exponential_Fall_Convex|Linear_Rise|Sinusoidal_Rise_Fall_Full|Linear_Middle|Sinusoidal_Rise_Fall_Rise_Full|Logistic_Rise|Sinusoidal_Fall_Rise_Fall_Full|Linear_High
2020-06-16 17:04:44,2020-06-16 17:12:19,0,107.77.249.6,100,455,1,2020-06-16 17:12:19,R_3nv0gbjtX974b8q,,,,,33.9875030517578125,-81.00250244140625,anonymous,EN,1,2,2,,,,,5,1,2,72,61,climbing,0,0,Sad,0,0,dead,51,51,Average,100,100,perfect,38,0,wasted,0,0,Depressed,100,100,perfect,20,0,sad,61,40,Happiness,68,28,happy,50,0,Sad,25,0,tragic,51,20,Expected,30,0,average,31,5,Random,44,50,"average ",27,0,Surprising,31,0,random,78,42,Happy,20,0,tragic,9,0,depressed,5,0,sad,0,0,sad,79,51,happy,11,0,sad,30,0,happy,2,4,3,1,,1,,29,2,,n/a,Logistic_Rise|Sinusoidal_Fall_Rise_Fall_Full|Sinusoidal_Rise_Fall_Full|Sinusoidal_Fall_Rise_Fall_Rise|Exponential_Fall_Convex|Negative_Change_Full|Sinusoidal_Fall_Rise_Fall_Partial|Linear_Rise_Sharp_Fall_Exponential_Rise|Linear_Fall|Exponential_Rise_Concave|Sinusoidal_Rise_Fall_Rise_Full|Sinusoidal_Rise_Fall_Partial|Sinusoidal_Fall_Rise_Partial|Exponential_Fall_Concave|Positive_Change_Full|Linear_Rise|Sinusoidal_Rise_Fall_Rise_Fall|Linear_Low|Logistic_Fall|Linear_High|Sinusoidal_Rise_Fall_Rise_Partial|Linear_Rise_Sharp_Fall|Linear_Middle|Sinusoidal_Fall_Rise_Full|Negative_Change_Partial|Positive_Change_Partial|Exponential_Rise_Convex
2020-06-16 16:53:07,2020-06-16 17:14:48,0,73.120.86.128,100,1300,1,2020-06-16 17:14:48,R_2VDsrqzNaXfFT9Y,,,,,35.981903076171875,-84.00189971923828125,anonymous,EN,1,2,2,,,,,5,1,2,80,73,happy,63,52,declining,0,0,depressing,55,54,alright,100,100,joyful,74,51,content,20,0,unhappy,98,92,estatic,73,55,happy,73,51,content,72,50,content,67,45,happy,72,40,happy,70,30,content,82,71,content,74,40,eased,75,67,happy,87,71,content,80,78,happy,80,29,content,50,35,neutral,81,51,content,32,0,mild,78,57,happy,80,69,happy,55,5,fine,51,30,happy,2,4,3,2,,2,,30,3,,Thank you for the opportunity.,Sinusoidal_Rise_Fall_Rise_Full|Positive_Change_Partial|Sinusoidal_Rise_Fall_Partial|Logistic_Rise|Sinusoidal_Fall_Rise_Fall_Partial|Exponential_Fall_Convex|Linear_Rise_Sharp_Fall_Exponential_Rise|Negative_Change_Partial|Linear_Low|Sinusoidal_Rise_Fall_Rise_Fall|Exponential_Rise_Concave|Exponential_Rise_Convex|Exponential_Fall_Concave|Linear_Fall|Sinusoidal_Rise_Fall_Rise_Partial|Sinusoidal_Fall_Rise_Fall_Rise|Linear_Rise|Logistic_Fall|Sinusoidal_Fall_Rise_Full|Linear_High|Linear_Rise_Sharp_Fall|Sinusoidal_Fall_Rise_Fall_Full|Positive_Change_Full|Sinusoidal_Rise_Fall_Full|Negative_Change_Full|Sinusoidal_Fall_Rise_Partial|Linear_Middle
2020-06-16 17:04:20,2020-06-16 17:22:20,0,73.161.169.90,100,1080,1,2020-06-16 17:22:21,R_yjtyUkcrPcwZyJH,,,,,42.51800537109375,-83.15760040283203125,anonymous,EN,1,2,2,,,,,5,4,1,91,82,good,86,86,nice,63,63,good,48,51,good,76,87,well,90,76,nice,88,87,nice,86,81,nice,69,79,good,81,94,nice,64,71,nice,96,93,good,75,90,super,80,83,good,70,90,good,63,86,nice,83,91,good,63,80,super,85,77,super,90,74,well,67,90,good,76,94,nice,90,79,nice,69,86,good,69,90,good,88,82,well,79,79,super,2,4,2,1,,2,,32,4,,good one,Exponential_Rise_Concave|Negative_Change_Full|Sinusoidal_Rise_Fall_Partial|Exponential_Fall_Convex|Sinusoidal_Rise_Fall_Rise_Full|Positive_Change_Partial|Sinusoidal_Rise_Fall_Full|Sinusoidal_Fall_Rise_Fall_Rise|Linear_Rise|Linear_Rise_Sharp_Fall|Linear_Fall|Logistic_Fall|Positive_Change_Full|Sinusoidal_Rise_Fall_Rise_Partial|Linear_High|Linear_Rise_Sharp_Fall_Exponential_Rise|Linear_Middle|Linear_Low|Exponential_Rise_Convex|Exponential_Fall_Concave|Sinusoidal_Fall_Rise_Fall_Full|Logistic_Rise|Sinusoidal_Rise_Fall_Rise_Fall|Sinusoidal_Fall_Rise_Partial|Negative_Change_Partial|Sinusoidal_Fall_Rise_Full|Sinusoidal_Fall_Rise_Fall_Partial
2020-06-16 16:59:55,2020-06-16 17:32:11,0,73.252.169.244,100,1935,1,2020-06-16 17:32:11,R_2f2QJyeLnxkDXOQ,,,,,38.3466949462890625,-121.951904296875,anonymous,EN,1,2,2,,,,,5,1,2,100,10,Stressful,100,0,Downhill,10,50,Worst,100,50,Steady,100,100,Perfect,100,50,Uphill,100,0,Downhill,100,50,Uphill,100,0,Downhill,100,20,Rollercoaster,100,60,Improving,100,20,Stressful,100,15,Downhill,100,20,Rollercoaster,100,15,Rollercoaster,100,20,Rollercoaster,100,19,Rollercoaster,100,35,Rollercoaster,100,50,Rollercoaster,100,30,Uphill,100,50,Downhill,100,0,Downhill,100,0,Downhill,100,9,Zigzag,100,50,Uphill,100,5,Awful,100,50,Uphill,2,4,3,1,,1,,30,4,,,Sinusoidal_Rise_Fall_Rise_Full|Linear_Rise|Sinusoidal_Rise_Fall_Full|Positive_Change_Full|Sinusoidal_Fall_Rise_Full|Sinusoidal_Fall_Rise_Partial|Linear_High|Linear_Rise_Sharp_Fall|Linear_Middle|Sinusoidal_Rise_Fall_Rise_Fall|Exponential_Rise_Convex|Sinusoidal_Rise_Fall_Partial|Sinusoidal_Fall_Rise_Fall_Rise|Sinusoidal_Fall_Rise_Fall_Full|Logistic_Fall|Exponential_Rise_Concave|Positive_Change_Partial|Negative_Change_Partial|Negative_Change_Full|Linear_Rise_Sharp_Fall_Exponential_Rise|Sinusoidal_Fall_Rise_Fall_Partial|Linear_Low|Exponential_Fall_Convex|Linear_Fall|Sinusoidal_Rise_Fall_Rise_Partial|Exponential_Fall_Concave|Logistic_Rise
